Title,URL
第 1 节 一位不速之客,https://www.ysg0.com/book/533/4a94006eafcee.html
第 2 节 赌徒,https://www.ysg0.com/book/533/02779fdc6ea35.html
第 3 节 交易,https://www.ysg0.com/book/533/6cd05159a7a07.html
第 4 节 黑液,https://www.ysg0.com/book/533/6516ec3c4c904.html
第 5 节 马小虎来袭,https://www.ysg0.com/book/533/9e751fc97f513.html
第 6 节 镇远,https://www.ysg0.com/book/533/20fc2df87529a.html
第 7 节 来得不巧,https://www.ysg0.com/book/533/35ed34de7254d.html
第 8 节 真实斗蛊事件,https://www.ysg0.com/book/533/6dacb98ab816e.html
第 9 节 小凉山,https://www.ysg0.com/book/533/22dfd31e65efa.html
第 10 节 洛十八的传说,https://www.ysg0.com/book/533/d2db9003e8427.html
第 11 节 蜈蚣养殖场,https://www.ysg0.com/book/533/cee31e2f9e276.html
第 12 节 监视者,https://www.ysg0.com/book/533/c075d705df014.html
第 13 节 潜入,https://www.ysg0.com/book/533/4e7e09a933b77.html
第 14 节 熊小小,https://www.ysg0.com/book/533/6dd9d36071b92.html
第 15 节 蚕皇蛊,https://www.ysg0.com/book/533/eb0236ac405fa.html
第 16 节 雷子坪,https://www.ysg0.com/book/533/0ffebf1b1c188.html
第 17 节 林间哭声,https://www.ysg0.com/book/533/e54a573ec3cae.html
第 18 节 毒贩与科考队,https://www.ysg0.com/book/533/407613baf136a.html
第 19 节 长寿因子,https://www.ysg0.com/book/533/6849835db41de.html
第 20 节 半颗人头,https://www.ysg0.com/book/533/ef1f2a32e2dca.html
第 21 节 换一个思路,https://www.ysg0.com/book/533/f94a14e333697.html
第 22 节 失踪的顾南,https://www.ysg0.com/book/533/ec432e5d0adf6.html
第 23 节 林中水潭,https://www.ysg0.com/book/533/2bec631faa967.html
第 24 节 迷幻花粉,https://www.ysg0.com/book/533/e9e1383bd1bf4.html
第 25 节 到处都是蛇,https://www.ysg0.com/book/533/56a70a5c21565.html
第 26 节 天花板上的大肠,https://www.ysg0.com/book/533/29a1d30d80a5b.html
第 27 节 人头痋虫,https://www.ysg0.com/book/533/36b578617586c.html
第 28 节 又一帮人,https://www.ysg0.com/book/533/e9b3911cf1027.html
第 29 节 巧合,https://www.ysg0.com/book/533/d57d0837b719c.html
第 30 节 奇怪的冯教授,https://www.ysg0.com/book/533/6850ecfcfb14c.html
第 31 节 翻脸,https://www.ysg0.com/book/533/b9b45047b20c5.html
第 32 节 重逢,https://www.ysg0.com/book/533/da7c36db3d515.html
第 33 节 吴苋,https://www.ysg0.com/book/533/eff30e4dfadcc.html
第 34 节 炮灰,https://www.ysg0.com/book/533/39d295834f875.html
第 35 节 腹地,https://www.ysg0.com/book/533/6ef9c06d68f4d.html
第 36 节 蓝胖子,https://www.ysg0.com/book/533/41538df061e45.html
第 37 节 毛猴,https://www.ysg0.com/book/533/9727aabb5efac.html
第 38 节 狭路相逢,https://www.ysg0.com/book/533/bd1017337d3da.html
第 39 节 金属拱门,https://www.ysg0.com/book/533/c06949c0593e8.html
第 40 节 洛平,https://www.ysg0.com/book/533/a006ed5f295ce.html
第 41 节 凶人冯南沙,https://www.ysg0.com/book/533/f65572998f511.html
第 42 节 师生恩怨局,https://www.ysg0.com/book/533/5e5eda05a52fe.html
第 43 节 池子,https://www.ysg0.com/book/533/7905212af3d89.html
第 44 节 斗蛊分黑液,https://www.ysg0.com/book/533/e4ca06037cb70.html
第 45 节 先下一城,https://www.ysg0.com/book/533/0b96e055a96e6.html
第 46 节 大魔王降世,https://www.ysg0.com/book/533/d0406208fd0ac.html
第 47 节 交锋,https://www.ysg0.com/book/533/1d2a599b3bc42.html
第 48 节 现身,https://www.ysg0.com/book/533/ea9c0f0004f69.html
第 49 节 吃人,https://www.ysg0.com/book/533/9e57b972ceab8.html
第 50 节 白热化,https://www.ysg0.com/book/533/a66b6c1841720.html
第 51 节 陨落,https://www.ysg0.com/book/533/cee7798630cf9.html
第 52 节 噩梦仍在,https://www.ysg0.com/book/533/e194e29720449.html
第 53 节 牺牲,https://www.ysg0.com/book/533/82c3c8e7f762e.html
第 54 节 生还,https://www.ysg0.com/book/533/131cb3c38b81b.html
第 55 节 尾声,https://www.ysg0.com/book/533/e83eed9ba559c.html
